,mid,movie_title,genres,rating
2851,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,4.19
2852,2921,High Plains Drifter (1972),Western,3.8832807570977916
2853,2922,Hang 'em High (1967),Western,3.7468879668049793
2854,2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,3.411764705882353
2855,2924,Drunken Master (Zui quan) (1979),Action|Comedy,3.9097744360902253
2856,2925,"Conformist, The (Il Conformista) (1970)",Drama,4.228070175438597
2857,2926,Hairspray (1988),Comedy|Drama,3.350561797752809
2858,2927,Brief Encounter (1946),Drama|Romance,4.08080808080808
2859,2928,"Razor's Edge, The (1984)",Drama,3.3376623376623376
2860,2929,Reds (1981),Drama,3.474418604651163
2861,2930,Return with Honor (1998),Documentary,4.4
2862,2931,Time of the Gypsies (Dom za vesanje) (1989),Drama,4.3
2863,2932,Days of Heaven (1978),Drama,3.957627118644068
2864,2933,"Fire Within, The (Le Feu Follet) (1963)",Drama,3.4444444444444446
2865,2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,2.4
2866,2935,"Lady Eve, The (1941)",Comedy|Romance,4.1931034482758625
2867,2936,Sullivan's Travels (1942),Comedy,4.093167701863354
2868,2937,"Palm Beach Story, The (1942)",Comedy,4.288461538461538
2869,2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,3.7419354838709675
2870,2939,Niagara (1953),Drama|Thriller,3.5
2871,2940,Gilda (1946),Film-Noir,4.009345794392523
2872,2941,South Pacific (1958),Musical|Romance|War,3.6142857142857143
2873,2942,Flashdance (1983),Drama|Romance,3.0994475138121547
2874,2943,Indochine (1992),Drama|Romance,3.78125
2875,2944,"Dirty Dozen, The (1967)",Action|War,4.0042432814710045
2876,2945,Mike's Murder (1984),Mystery,2.6785714285714284
2877,2946,Help! (1965),Comedy|Musical,3.7731958762886597
2878,2947,Goldfinger (1964),Action,3.971014492753623
2879,2948,From Russia with Love (1963),Action,3.8897535667963683
2880,2949,Dr. No (1962),Action,3.874613003095975
2881,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,2.332369942196532
2882,2951,"Fistful of Dollars, A (1964)",Action|Western,3.9942528735632186
2883,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,3.747311827956989
2884,2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,2.3929618768328447
2886,2955,Penitentiary II (1982),Drama,2.0
2887,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,3.1347517730496453
2890,2959,Fight Club (1999),Drama,4.077188146106134
2891,2960,Beefcake (1999),Drama,2.75
2892,2961,"Story of Us, The (1999)",Comedy|Drama,2.817857142857143
2893,2962,Fever Pitch (1997),Comedy|Romance,3.4
2894,2963,Joe the King (1999),Crime|Drama,3.7058823529411766
2895,2964,Julien Donkey-Boy (1999),Drama,3.3333333333333335
2896,2965,"Omega Code, The (1999)",Action,2.0277777777777777
2897,2966,"Straight Story, The (1999)",Drama,4.055944055944056
2898,2967,"Bad Seed, The (1956)",Drama|Thriller,3.748031496062992
2899,2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,3.6940594059405942
2900,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,3.912087912087912
2901,2970,Fitzcarraldo (1982),Adventure|Drama,3.9591836734693877
2902,2971,All That Jazz (1979),Musical,3.823343848580442
2903,2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,4.015384615384615
2904,2973,Crimes and Misdemeanors (1989),Comedy,4.05
2905,2974,Bats (1999),Horror|Thriller,1.835820895522388
2906,2975,"Best Man, The (1999)",Drama,3.036036036036036
2907,2976,Bringing Out the Dead (1999),Drama|Horror,3.0718132854578095
2908,2977,Crazy in Alabama (1999),Comedy|Drama,2.911111111111111
2909,2978,Three to Tango (1999),Comedy|Romance,2.8446601941747574
2910,2979,Body Shots (1999),Drama,2.189189189189189
2912,2981,"Brother, Can You Spare a Dime? (1975)",Documentary,3.7333333333333334
2913,2982,"Guardian, The (1990)",Horror|Thriller,2.1052631578947367
2914,2983,"Ipcress File, The (1965)",Thriller,3.9876543209876543
2915,2984,On Any Sunday (1971),Documentary,3.4444444444444446
2916,2985,Robocop (1987),Action|Crime|Sci-Fi,3.451586655817738
2917,2986,Robocop 2 (1990),Action|Crime|Sci-Fi,2.3813387423935093
2918,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,3.6798221234018897
2919,2988,Melvin and Howard (1980),Drama,3.638888888888889
2920,2989,For Your Eyes Only (1981),Action,3.501176470588235
2921,2990,Licence to Kill (1989),Action,3.2
2922,2991,Live and Let Die (1973),Action,3.5924170616113744
2923,2992,Rawhead Rex (1986),Horror|Thriller,2.4838709677419355
2924,2993,Thunderball (1965),Action,3.7054455445544554
2925,2994,"City, The (1998)",Drama,3.5
2926,2995,"House on Haunted Hill, The (1999)",Horror,2.30791788856305
2927,2996,Music of the Heart (1999),Drama,3.4285714285714284
2928,2997,Being John Malkovich (1999),Comedy,4.125390450691656
2929,2998,Dreaming of Joseph Lees (1998),Romance,3.5384615384615383
2930,2999,Man of the Century (1999),Comedy,4.0
2931,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,4.147826086956521
2932,3001,"Suburbans, The (1999)",Drama,1.6666666666666667
2933,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,3.914285714285714
2934,3003,Train of Life (Train De Vie) (1998),Comedy|Drama,3.25
2935,3004,"Bachelor, The (1999)",Comedy|Romance,2.4801587301587302
2936,3005,"Bone Collector, The (1999)",Thriller,3.3765625
2937,3006,"Insider, The (1999)",Drama,4.0588235294117645
2938,3007,American Movie (1999),Documentary,4.013559322033898
2939,3008,Last Night (1998),Thriller,3.7254901960784315
2941,3010,Rosetta (1999),Drama,3.6
2942,3011,"They Shoot Horses, Don't They? (1969)",Drama,3.610738255033557
2943,3012,Battling Butler (1926),Comedy,3.4
2944,3013,Bride of Re-Animator (1990),Comedy|Horror,2.8923076923076922
2945,3014,Bustin' Loose (1981),Comedy,2.9183673469387754
2946,3015,Coma (1978),Thriller,3.375
2947,3016,Creepshow (1982),Horror,3.1588366890380315
2948,3017,Creepshow 2 (1987),Horror,2.5288461538461537
2949,3018,Re-Animator (1985),Horror,3.475806451612903
2950,3019,Drugstore Cowboy (1989),Crime|Drama,3.920673076923077
2951,3020,Falling Down (1993),Action|Drama,3.4522900763358777
2952,3021,"Funhouse, The (1981)",Horror,2.861111111111111
2953,3022,"General, The (1927)",Comedy,4.368932038834951
2955,3024,Piranha (1978),Horror|Sci-Fi,2.347826086956522
2956,3025,Rough Night in Jericho (1967),Western,3.2857142857142856
2957,3026,Slaughterhouse (1987),Horror,1.5
2958,3027,Slaughterhouse 2 (1988),Horror,1.1428571428571428
2959,3028,"Taming of the Shrew, The (1967)",Comedy,3.762589928057554
2960,3029,Nighthawks (1981),Action|Drama,3.2736842105263158
2961,3030,Yojimbo (1961),Comedy|Drama|Western,4.404651162790698
2962,3031,Repossessed (1990),Comedy,2.150943396226415
2963,3032,"Omega Man, The (1971)",Sci-Fi,3.5401785714285716
2964,3033,Spaceballs (1987),Comedy|Sci-Fi,3.2836484983314795
2965,3034,Robin Hood (1973),Animation|Children's,3.7434402332361514
2966,3035,Mister Roberts (1955),Comedy|Drama|War,4.149643705463183
2967,3036,Quest for Fire (1981),Adventure,3.2298850574712645
2968,3037,Little Big Man (1970),Comedy|Drama|Western,4.04399323181049
2969,3038,"Face in the Crowd, A (1957)",Drama,4.202702702702703
2970,3039,Trading Places (1983),Comedy,3.828367103694875
2971,3040,Meatballs (1979),Comedy,3.311111111111111
2972,3041,Meatballs Part II (1984),Comedy,1.6986301369863013
2973,3042,Meatballs III (1987),Comedy,1.5538461538461539
2974,3043,Meatballs 4 (1992),Comedy,1.725
2975,3044,Dead Again (1991),Mystery|Romance|Thriller,3.855917667238422
2976,3045,Peter's Friends (1992),Comedy|Drama,3.093220338983051
2977,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,3.4941176470588236
2978,3047,Experience Preferred... But Not Essential (1982),Drama,3.5555555555555554
2979,3048,Under the Rainbow (1981),Comedy,2.352112676056338
2980,3049,How I Won the War (1967),Comedy|War,3.2432432432432434
2981,3050,Light It Up (1999),Drama,3.125
2982,3051,Anywhere But Here (1999),Drama,2.950310559006211
2983,3052,Dogma (1999),Comedy,3.7128412537917086
2984,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,3.0175953079178885
2985,3054,Pok�mon: The First Movie (1998),Animation|Children's,1.9779411764705883
2986,3055,Felicia's Journey (1999),Thriller,3.3902439024390243
2987,3056,Oxygen (1999),Thriller,3.6666666666666665
2988,3057,Where's Marlowe? (1999),Comedy,4.0
2989,3058,"Ape, The (1940)",Horror|Sci-Fi,2.1666666666666665
2991,3060,"Commitments, The (1991)",Comedy|Drama,3.8315412186379927
2992,3061,Holiday Inn (1942),Comedy|Musical,3.88
2993,3062,"Longest Day, The (1962)",Action|Drama|War,3.971590909090909
2994,3063,Poison Ivy (1992),Thriller,2.7194244604316546
2995,3064,Poison Ivy: New Seduction (1997),Thriller,2.5
2996,3065,Ten Benny (1997),Drama,4.0
2997,3066,Tora! Tora! Tora! (1970),War,3.7010309278350517
2998,3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,3.8923512747875355
2999,3068,"Verdict, The (1982)",Drama,3.865435356200528
3000,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,3.8181818181818183
3001,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,3.3878887070376433
3002,3071,Stand and Deliver (1987),Drama,3.764525993883792
3003,3072,Moonstruck (1987),Comedy,3.7871690427698574
3004,3073,"Sandpiper, The (1965)",Drama|Romance,3.242424242424242
3005,3074,Jeremiah Johnson (1972),Western,3.7882882882882885
3006,3075,Repulsion (1965),Thriller,3.9855072463768115
3007,3076,Irma la Douce (1963),Comedy,3.7096774193548385
3008,3077,42 Up (1998),Documentary,4.2272727272727275
3009,3078,Liberty Heights (1999),Drama,3.6516129032258067
3010,3079,Mansfield Park (1999),Drama,3.882758620689655
3012,3081,Sleepy Hollow (1999),Horror|Romance,3.516885553470919
3013,3082,"World Is Not Enough, The (1999)",Action|Thriller,3.379350348027842
3014,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,4.086294416243655
3015,3084,Home Page (1999),Documentary,3.5
3016,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,2.5
3017,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,3.580246913580247
3018,3087,Scrooged (1988),Comedy,3.4786821705426356
3019,3088,Harvey (1950),Comedy,4.089887640449438
3020,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,4.357142857142857
3021,3090,Matewan (1987),Drama,4.141242937853107
3022,3091,Kagemusha (1980),Drama|War,4.283687943262412
3023,3092,Chushingura (1962),Drama,4.0
3024,3093,McCabe & Mrs. Miller (1971),Drama|Western,3.6971153846153846
3025,3094,Maurice (1987),Drama|Romance,3.8514851485148514
3026,3095,"Grapes of Wrath, The (1940)",Drama,4.134357005758157
3027,3096,My Man Godfrey (1957),Comedy,3.956989247311828
3028,3097,"Shop Around the Corner, The (1940)",Comedy|Romance,4.038834951456311
3029,3098,"Natural, The (1984)",Drama,3.832116788321168
3030,3099,Shampoo (1975),Comedy|Romance,3.238095238095238
3031,3100,"River Runs Through It, A (1992)",Drama,3.756019261637239
3032,3101,Fatal Attraction (1987),Thriller,3.669576059850374
3033,3102,Jagged Edge (1985),Thriller,3.6434426229508197
3034,3103,Stanley & Iris (1990),Drama|Romance,3.0588235294117645
3035,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,3.8562091503267975
3036,3105,Awakenings (1990),Drama,3.7808823529411764
3037,3106,Come See the Paradise (1990),Drama|Romance,3.24
3038,3107,Backdraft (1991),Action|Drama,3.440736478711162
3039,3108,"Fisher King, The (1991)",Comedy|Drama|Romance,3.6264550264550266
3040,3109,"River, The (1984)",Drama,3.21875
3041,3110,Country (1984),Drama,3.393939393939394
3042,3111,Places in the Heart (1984),Drama,3.699530516431925
3043,3112,'Night Mother (1986),Drama,3.3714285714285714
3044,3113,End of Days (1999),Action|Thriller,2.629432624113475
3045,3114,Toy Story 2 (1999),Animation|Children's|Comedy,4.218927444794953
3046,3115,Flawless (1999),Drama,3.1636363636363636
3047,3116,Miss Julie (1999),Drama,2.727272727272727
3048,3117,Ride with the Devil (1999),Drama|Romance|War,3.3013698630136985
3049,3118,Tumbleweeds (1999),Drama,3.5303030303030303
3050,3119,Bay of Blood (Reazione a catena) (1971),Horror,1.6666666666666667
3051,3120,"Distinguished Gentleman, The (1992)",Comedy,3.0153846153846153
3052,3121,"Hitch-Hiker, The (1953)",Film-Noir,3.5555555555555554
3053,3122,Santa Fe Trail (1940),Drama|Romance|Western,3.3793103448275863
3054,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,1.0
3055,3124,Agnes Browne (1999),Comedy|Drama,3.323529411764706
3056,3125,"End of the Affair, The (1999)",Drama,3.515
3057,3126,"End of the Affair, The (1955)",Drama,4.0
3058,3127,Holy Smoke (1999),Drama,3.232142857142857
3059,3128,"Map of the World, A (1999)",Drama,3.450980392156863
3060,3129,Sweet and Lowdown (1999),Comedy|Drama,3.701388888888889
3061,3130,Bonfire of the Vanities (1990),Comedy,2.3728813559322033
3062,3131,Broadway Damage (1997),Comedy,3.5
3063,3132,Daddy Long Legs (1919),Comedy,3.6315789473684212
3064,3133,Go West (1925),Comedy,3.7142857142857144
3065,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,4.33939393939394
3066,3135,"Great Santini, The (1979)",Drama,3.948717948717949
3067,3136,"James Dean Story, The (1957)",Documentary,3.0
3068,3137,"Sea Wolves, The (1980)",Action|War,3.8125
3069,3138,Stealing Home (1988),Drama,3.196969696969697
3070,3139,Tarzan the Fearless (1933),Action|Adventure,3.176470588235294
3071,3140,"Three Ages, The (1923)",Comedy,3.4444444444444446
3072,3141,"Two Jakes, The (1990)",Drama,3.0483870967741935
3073,3142,U2: Rattle and Hum (1988),Documentary|Musical,3.3846153846153846
3074,3143,Hell in the Pacific (1968),Drama|War,3.696969696969697
3075,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,3.2653061224489797
3076,3145,"Cradle Will Rock, The (1999)",Drama,3.359073359073359
3077,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,2.762987012987013
3078,3147,"Green Mile, The (1999)",Drama|Thriller,4.154664484451718
3079,3148,"Cider House Rules, The (1999)",Drama,3.952180028129395
3080,3149,Diamonds (1999),Mystery,2.4444444444444446
3081,3150,"War Zone, The (1999)",Drama,3.683333333333333
3082,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery,2.0
3083,3152,"Last Picture Show, The (1971)",Drama,3.9717514124293785
3084,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,3.616279069767442
3085,3154,Blood on the Sun (1945),Drama|War,3.5
3086,3155,Anna and the King (1999),Drama|Romance,3.4144144144144146
3087,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,2.906005221932115
3088,3157,Stuart Little (1999),Children's|Comedy,3.15
3089,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,3.6363636363636362
3090,3159,Fantasia 2000 (1999),Animation|Children's|Musical,3.8057395143487858
3091,3160,Magnolia (1999),Drama,3.8939802336028753
3092,3161,Onegin (1999),Drama,3.473684210526316
3093,3162,Simpatico (1999),Comedy|Drama,2.4761904761904763
3094,3163,Topsy-Turvy (1999),Drama,3.7039473684210527
3095,3164,"Alley Cats, The (1968)",Drama,4.0
3096,3165,Boiling Point (1993),Action|Drama,2.622950819672131
3097,3166,Brenda Starr (1989),Adventure,1.1666666666666667
3098,3167,Carnal Knowledge (1971),Drama,3.6325301204819276
3099,3168,Easy Rider (1969),Adventure|Drama,3.7711340206185566
3100,3169,"Falcon and the Snowman, The (1984)",Drama,3.513833992094862
3102,3171,Room at the Top (1959),Drama,3.92
3103,3172,Ulysses (Ulisse) (1954),Adventure,5.0
3104,3173,Any Given Sunday (1999),Drama,3.1262939958592133
3105,3174,Man on the Moon (1999),Comedy|Drama,3.48512585812357
3106,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,3.771412037037037
3107,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,3.503380916604057
3108,3177,Next Friday (1999),Comedy,2.6011904761904763
3109,3178,"Hurricane, The (1999)",Drama,3.848722986247544
3110,3179,Angela's Ashes (1999),Drama,3.4133333333333336
3111,3180,Play it to the Bone (1999),Comedy|Drama,2.2
3112,3181,Titus (1999),Drama,3.7116564417177913
3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,3.9596774193548385
3114,3183,"Third Miracle, The (1999)",Drama,3.6222222222222222
3115,3184,Montana (1998),Action|Comedy|Crime|Drama,3.0
3116,3185,Snow Falling on Cedars (1999),Drama,3.4120603015075375
3117,3186,"Girl, Interrupted (1999)",Drama,3.4779582366589326
3118,3187,Trans (1998),Drama,3.0
3119,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,3.7037037037037037
3120,3189,My Dog Skip (1999),Comedy,3.6433333333333335
3121,3190,Supernova (2000),Adventure|Sci-Fi,2.1490683229813663
3123,3192,"Terrorist, The (Malli) (1998)",Drama,4.083333333333333
3125,3194,"Way We Were, The (1973)",Drama,3.3045454545454547
3127,3196,Stalag 17 (1953),Drama|War,4.228426395939087
3128,3197,"Presidio, The (1988)",Action,3.302788844621514
3129,3198,Papillon (1973),Drama,4.073846153846154
3130,3199,Pal Joey (1957),Comedy|Musical|Romance,3.3472222222222223
3131,3200,"Last Detail, The (1973)",Comedy|Drama,3.8488372093023258
3132,3201,Five Easy Pieces (1970),Drama,3.9526462395543174
3133,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,1.0
3134,3203,Dead Calm (1989),Thriller,3.6780684104627768
3135,3204,"Boys from Brazil, The (1978)",Thriller,3.661764705882353
3136,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,2.25
3137,3206,Against All Odds (1984),Romance,3.2481203007518795
3138,3207,"Snows of Kilimanjaro, The (1952)",Adventure,3.2
3139,3208,Loaded Weapon 1 (1993),Action|Comedy,2.7613636363636362
3140,3209,"Loves of Carmen, The (1948)",Drama,1.0
3141,3210,Fast Times at Ridgemont High (1982),Comedy,3.8374717832957113
3142,3211,"Cry in the Dark, A (1988)",Drama,3.515151515151515
3143,3212,Born to Win (1971),Drama,2.5
3144,3213,Batman: Mask of the Phantasm (1993),Animation|Children's,3.560344827586207
3145,3214,American Flyers (1985),Drama,3.329896907216495
3146,3215,Voyage of the Damned (1976),Drama,3.1818181818181817
3147,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,3.3333333333333335
3148,3217,"Star Is Born, A (1937)",Drama,3.3516483516483517
3149,3218,Poison (1991),Drama,3.1875
3150,3219,Pacific Heights (1990),Thriller,3.2550335570469797
3151,3220,Night Tide (1961),Drama,2.0
3152,3221,"Draughtsman's Contract, The (1982)",Drama,3.413793103448276
3153,3222,Carmen (1984),Drama,4.166666666666667
3154,3223,"Zed & Two Noughts, A (1985)",Drama,3.413793103448276
3155,3224,Woman in the Dunes (Suna no onna) (1964),Drama,4.0519480519480515
3156,3225,Down to You (2000),Comedy|Romance,2.6885245901639343
3159,3228,Wirey Spindell (1999),Comedy,1.0
3160,3229,Another Man's Poison (1952),Crime|Drama,4.0
3161,3230,"Odessa File, The (1974)",Thriller,3.6666666666666665
3163,3232,Seven Chances (1925),Comedy,4.0
3164,3233,Smashing Time (1967),Comedy,5.0
3166,3235,Where the Buffalo Roam (1980),Comedy,3.0
3167,3236,Zachariah (1971),Western,3.5
3168,3237,Kestrel's Eye (Falkens �ga) (1998),Documentary,1.0
3169,3238,Eye of the Beholder (1999),Thriller,2.134831460674157
3170,3239,Isn't She Great? (2000),Comedy,2.3783783783783785
3171,3240,"Big Tease, The (1999)",Comedy,3.272727272727273
3172,3241,"Cup, The (Ph�rpa) (1999)",Comedy,3.6666666666666665
3173,3242,Santitos (1997),Comedy,3.6666666666666665
3174,3243,Encino Man (1992),Comedy,2.5017064846416384
3175,3244,"Goodbye Girl, The (1977)",Comedy|Romance,3.6956521739130435
3176,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,4.8
3177,3246,Malcolm X (1992),Drama,3.903157894736842
3178,3247,Sister Act (1992),Comedy|Crime,3.1681681681681684
3179,3248,Sister Act 2: Back in the Habit (1993),Comedy,2.5396039603960396
3180,3249,"Hand That Rocks the Cradle, The (1992)",Thriller,3.135294117647059
3181,3250,Alive (1993),Drama,3.401639344262295
3182,3251,Agnes of God (1985),Drama|Mystery,3.380434782608696
3183,3252,Scent of a Woman (1992),Drama,3.7135135135135133
3184,3253,Wayne's World (1992),Comedy,3.600892857142857
3185,3254,Wayne's World 2 (1993),Comedy,2.884526558891455
3186,3255,"League of Their Own, A (1992)",Comedy|Drama,3.6797088262056414
3187,3256,Patriot Games (1992),Action|Thriller,3.75
3188,3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,2.8594249201277955
3189,3258,Death Becomes Her (1992),Comedy,2.752212389380531
3190,3259,Far and Away (1992),Drama|Romance,3.369727047146402
3191,3260,Howards End (1992),Drama,3.7291666666666665
3192,3261,Singles (1992),Comedy|Drama|Romance,3.4825174825174825
3193,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,2.9693251533742333
3194,3263,White Men Can't Jump (1992),Comedy,3.188905547226387
3195,3264,Buffy the Vampire Slayer (1992),Comedy|Horror,3.091796875
3196,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,4.137614678899083
3197,3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama,3.655844155844156
3198,3267,"Mariachi, El (1992)",Action|Thriller,3.6873706004140785
3199,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1.782122905027933
3200,3269,Forever Young (1992),Adventure|Romance|Sci-Fi,3.20335429769392
3201,3270,"Cutting Edge, The (1992)",Drama,3.285
3202,3271,Of Mice and Men (1992),Drama,3.847560975609756
3203,3272,Bad Lieutenant (1992),Crime|Drama,3.2046783625730995
3204,3273,Scream 3 (2000),Horror|Mystery|Thriller,2.733102253032929
3205,3274,Single White Female (1992),Action,3.1073059360730593
3206,3275,"Boondock Saints, The (1999)",Action|Comedy,3.619565217391304
3207,3276,Gun Shy (2000),Comedy,2.652173913043478
3208,3277,Beloved/Friend (Amigo/Amado) (1999),Drama,4.0
3211,3280,"Baby, The (1973)",Horror,5.0
3212,3281,"Brandon Teena Story, The (1998)",Documentary,4.040816326530612
3213,3282,Different for Girls (1996),Comedy,3.7
3214,3283,Minnie and Moskowitz (1971),Action,3.466666666666667
3215,3284,They Might Be Giants (1971),Comedy|Romance,3.7333333333333334
3216,3285,"Beach, The (2000)",Adventure|Drama,2.702127659574468
3217,3286,Snow Day (2000),Comedy,2.2131147540983607
3218,3287,"Tigger Movie, The (2000)",Animation|Children's,2.7286821705426356
3219,3288,Cotton Mary (1999),Drama,3.0
3220,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,3.769230769230769
3221,3290,Soft Toilet Seats (1999),Comedy,3.0
3222,3291,Trois (2000),Thriller,2.0
3223,3292,"Big Combo, The (1955)",Film-Noir,3.8333333333333335
3224,3293,Conceiving Ada (1997),Drama|Sci-Fi,3.4
3225,3294,Eaten Alive (1976),Horror,2.5
3226,3295,Raining Stones (1993),Drama,3.5
3227,3296,To Sir with Love (1967),Drama,3.793103448275862
3228,3297,With Byrd at the South Pole (1930),Documentary,2.0
3229,3298,Boiler Room (2000),Drama,3.4593220338983053
3230,3299,Hanging Up (2000),Comedy|Drama,2.2954545454545454
3231,3300,Pitch Black (2000),Action|Sci-Fi,3.300738007380074
3232,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,3.3787375415282392
3233,3302,Beautiful People (1999),Comedy,3.339622641509434
3234,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,3.5
3235,3304,Blue Collar (1978),Crime|Drama,3.5714285714285716
3236,3305,Bluebeard (1944),Film-Noir|Horror,4.0
3237,3306,"Circus, The (1928)",Comedy,3.9583333333333335
3238,3307,City Lights (1931),Comedy|Drama|Romance,4.387453874538745
3239,3308,"Flamingo Kid, The (1984)",Comedy|Drama,3.197278911564626
3240,3309,"Dog's Life, A (1920)",Comedy,3.6666666666666665
3241,3310,"Kid, The (1921)",Action,3.7903225806451615
3242,3311,"Man from Laramie, The (1955)",Western,3.787878787878788
3243,3312,"McCullochs, The (1975)",Drama,1.0
3244,3313,Class Reunion (1982),Comedy,2.25
3245,3314,"Big Trees, The (1952)",Action|Drama,3.25
3246,3315,Happy Go Lovely (1951),Musical,2.0
3247,3316,Reindeer Games (2000),Action|Thriller,2.7681660899653977
3248,3317,Wonder Boys (2000),Comedy|Drama,3.9495967741935485
3249,3318,Deterrence (1998),Thriller,3.4791666666666665
3250,3319,Judy Berlin (1999),Drama,3.107142857142857
3251,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,3.511111111111111
3252,3321,"Waiting Game, The (2000)",Comedy,2.0
3253,3322,3 Strikes (2000),Comedy,2.75
3254,3323,Chain of Fools (2000),Comedy|Crime,3.0
3255,3324,Drowning Mona (2000),Comedy,2.763157894736842
3256,3325,"Next Best Thing, The (2000)",Comedy|Drama,2.33125
3257,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2.8555555555555556
3258,3327,Beyond the Mat (2000),Documentary,3.529850746268657
3259,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,3.843949044585987
3260,3329,"Year My Voice Broke, The (1987)",Drama,3.814814814814815
3261,3330,Splendor in the Grass (1961),Drama,3.759259259259259
3262,3331,My Tutor (1983),Drama,2.3142857142857145
3264,3333,"Killing of Sister George, The (1968)",Drama,3.5
3265,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,4.082429501084599
3266,3335,Jail Bait (1954),Crime|Drama,2.6666666666666665
3267,3336,It Happened Here (1961),Drama,3.0
3268,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,3.5
3269,3338,For All Mankind (1989),Documentary,4.444444444444445
3270,3339,Cross of Iron (1977),War,3.744186046511628
3271,3340,Bride of the Monster (1956),Horror|Sci-Fi,2.8028169014084505
3272,3341,Born Yesterday (1950),Comedy,4.03954802259887
3273,3342,Birdy (1984),Drama|War,3.8565022421524664
3274,3343,And God Created Woman (1988),Comedy|Drama|Romance,2.375
3275,3344,Blood Feast (1963),Horror,2.6
3276,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,3.130434782608696
3277,3346,Color Me Blood Red (1965),Horror,2.8
3278,3347,Never Cry Wolf (1983),Drama,3.981132075471698
3280,3349,"Perils of Pauline, The (1947)",Comedy,3.4
3281,3350,"Raisin in the Sun, A (1961)",Drama,3.972027972027972
3282,3351,Two Thousand Maniacs! (1964),Horror,3.2666666666666666
3283,3352,Brown's Requiem (1998),Drama,2.6666666666666665
3284,3353,"Closer You Get, The (2000)",Comedy|Romance,4.0
3285,3354,Mission to Mars (2000),Sci-Fi,2.5952080706179066
3286,3355,"Ninth Gate, The (2000)",Thriller,2.8758389261744965
3288,3357,East-West (Est-ouest) (1999),Drama|Romance,3.766990291262136
3289,3358,Defending Your Life (1991),Comedy|Romance,3.681614349775785
3290,3359,Breaking Away (1979),Drama,4.0807692307692305
